Date,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price
1870.00,13699.99,13764.83,13688,13724.56,31.4,430647.06,13713.6
1871.00,13744.4,13810,13716.93,13800,14.14,194581.6,13759.8
1872.00,13800,13840.07,13751,13798.96,62.79,866007.48,13792.24
1873.00,13798.94,13798.94,13750,13750,56.37,775891.27,13764.75
1874.00,13750.1,13790,13750,13750.01,28.83,396800.01,13765.74
1875.00,13750.01,13765,13700.15,13764.99,22,302503.17,13747.14
1876.00,13764.99,13783.9,13715.81,13732.03,8.27,113896.38,13765.04
1877.00,13732.03,13776.72,13700,13750.16,40.5,555977.2,13728.2
1878.00,13723.75,13812.04,13700.01,13803.63,21.54,296873.73,13784.82
1879.00,13803.63,13906.99,13790.26,13860.13,49.02,679519.2,13862.16
1880.00,13899.98,13980,13832.91,13977,121.37,1691250.23,13934.42
1881.00,13977,14027,13950.58,13952.03,96.08,1345318.87,14001.64
1882.00,13952.3,14087,13950,14087,110.1,1543535.71,14019.33
1883.00,14086.01,14200,14086.01,14182.91,132.3,1874345.84,14167.65
1884.00,14182.91,14186.46,14108.52,14125.63,48.31,682793.93,14132.57
1885.00,14129.99,14207.02,14062.06,14200.01,88.65,1253746.61,14142
1886.00,14200.01,14246,14180,14230,144.86,2060819.4,14226.61
1887.00,14229.97,14231.66,14139.22,14180.14,28.86,409576.85,14192.92
1888.00,14180.18,14200,14128.52,14150.05,24.86,352225.91,14170.11
1889.00,14150.09,14200,14150,14185.66,28.66,406335.34,14176.85
1890.00,14185.66,14225,14185.65,14208.32,24.41,346642.28,14198.92
1891.00,14224.96,14225,14185.65,14185.75,24.31,345241.66,14203.3
1892.00,14193.33,14270.89,14164.53,14260,181.23,2579701.44,14234.62
1893.00,14260.01,14265.99,14166.7,14173.14,85.46,1214684.58,14213.83
1894.00,14218.65,14220.01,14173.16,14194.04,20.3,288307.49,14199.7
1895.00,14211.53,14245.76,14181,14212.21,36.43,517874.55,14216.85
1896.00,14212.32,14364.96,14211.52,14325,112.51,1608505.94,14296.08
1897.00,14305.42,14394.36,14287.54,14350,183.22,2629743.45,14352.92
1898.00,14350,14355.41,14289.43,14289.9,41.75,597664.51,14315.29
1899.00,14294.99,14295,14204.73,14230,40.19,573633.25,14271.28
1900.00,14230,14254,14194.76,14254,41.72,593348.45,14221.9
1901.00,14254,14325,14245.01,14299.78,33.14,473156.64,14276.17
1902.00,14277.9,14324,14254.01,14302,26.36,376878.99,14299.53
1903.00,14307.3,14324,14246,14254.07,56.69,810471.71,14297.3
1904.00,14254.07,14260.31,14177.13,14181,35.94,511447.6,14231.57
1905.00,14181.11,14217.6,14164.26,14179.99,24.68,349917.56,14178.91
1906.00,14179.99,14184.95,14150.45,14160.22,14.64,207433.29,14169.59
1907.00,14152.35,14171.92,14136.36,14150.02,18.37,260099.19,14159.33
1908.00,14150.03,14150.03,14100,14120,50.43,712952.65,14138.56
1909.00,14104.01,14147.96,14081.7,14102.43,102.03,1438982.11,14102.9
1910.00,14102.43,14125.91,14081.7,14088.89,50.76,715988.45,14105.59
1911.00,14099.99,14179.86,14081.7,14173.67,71.72,1011852.99,14107.56
1912.00,14129.13,14168.74,14109.63,14109.63,41.5,586483.48,14133.02
1913.00,14130.43,14148.93,14088.75,14096.19,53.29,751912.01,14108.83
1914.00,14107.91,14124.95,14046.58,14061.36,62.82,883438.41,14063.62
1915.00,14061.36,14096.71,14046.58,14087.18,36.05,507275.53,14070.4
1916.00,14087.18,14087.18,14046.58,14046.58,22.78,320439.97,14064.8
1917.00,14047.3,14059.81,14020,14057.45,91.26,1281194.82,14039.48
1918.00,14059.82,14073.86,14055,14058.56,62.81,882968.86,14057.01
1919.00,14058.56,14098,14058.56,14098,15.41,217072.57,14083
1920.00,14098,14098,14011.55,14034.23,145.17,2038465.33,14042.26
1921.00,14049.99,14103.87,14044.11,14044.14,119.13,1679215.95,14095.89
1922.00,14089.67,14106.1,14044.16,14050,25.01,352099.36,14077.32
1923.00,14065.25,14090.44,14030,14090.22,31.01,436063.33,14060.04
1924.00,14090.34,14090.44,14024.15,14024.15,28.31,397935.68,14057.06
1925.00,14058.15,14075,14013,14075,42.25,592886.35,14033.6
1926.00,14064.19,14116.01,14044.52,14083.44,39.37,554467.58,14084.39
1927.00,14114.27,14155.25,14090.21,14139.68,48.29,682366.2,14132.04
1928.00,14139.68,14185.25,14139.57,14168.19,27.69,391940.68,14156.23
1929.00,14185.24,14185.25,14146.89,14166.42,25.82,365708.01,14166.08
1930.00,14166.12,14173.87,14113.46,14173.87,42.46,600939.11,14154.55
1931.00,14173.87,14173.97,14144.01,14170.85,18.3,259194.25,14160.06
1932.00,14173.97,14185.25,14157.25,14184.71,20.1,284888.41,14175.8
1933.00,14185.03,14185.25,14136.21,14136.21,14.28,202383.68,14172.38
1934.00,14135.86,14135.86,14120.03,14135.5,27.93,394678.25,14132.95
1935.00,14135.39,14142.96,14120.02,14142.96,21.74,307291.04,14135.62
1936.00,14122.81,14143.2,14110.22,14111.12,8.95,126409.53,14127.1
1937.00,14110.01,14135.8,14062.49,14109.78,28.16,397459.92,14111.99
1938.00,14085.92,14109.77,14013.1,14064.81,26.27,369102.99,14048.53
1939.00,14064.1,14064.1,14011.55,14018.33,36.03,505011.85,14018.37
1940.00,14045,14050,14011.75,14050,14.19,199319.68,14045.12
1941.00,14049.98,14068.95,13976.61,13976.61,28.66,401429.67,14008.08
1942.00,13976.61,14019.88,13920,13989.96,69.2,965949.19,13958.29
1943.00,13998.94,14000,13922.59,13940,32.43,453131.62,13971.31
1944.00,13963.81,13970,13920,13920.1,39.51,551060.6,13946.83
1945.00,13936.64,13957,13911.01,13948.63,32.19,448869.02,13943.36
1946.00,13948.63,14006.6,13948.63,13964.01,18.21,254265.61,13965.74
1947.00,13970.99,14000.1,13940,14000,21.85,305246.25,13966.91
1948.00,14000,14037.38,13945.59,14013.41,25.04,350515.48,13996.55
1949.00,14013.89,14024.99,13959.96,13981.06,20.87,292386.32,14007.32
1950.00,13981.06,14009.23,13981.05,14008.19,6.98,97720.29,13991.57
1951.00,14007.79,14009.25,13925.56,13925.66,14.87,207662.72,13961.67
1952.00,13925.66,13984.3,13920.05,13958.06,13.97,194893.91,13947.42
1953.00,13958.16,14008,13935.06,13999.04,10.06,140430.72,13965.59
1954.00,13975,14037,13975,14010,19.18,268806.58,14012.94
1955.00,14015,14034.68,13936.8,13942.18,86.85,1215662.64,13996.73
1956.00,13993.05,14026.19,13948.4,13956.83,24.61,344788.25,14007.8
1957.00,13971.21,14021.2,13957.59,13984.17,9.07,126785.28,13986.15
1958.00,14019.7,14019.7,13906.99,13907.01,43.33,603362.15,13923.33
1959.00,13907.01,13950.38,13845.84,13845.84,42.75,593710.6,13888.85
1960.00,13845.84,13873.3,13812.96,13836.63,37.91,524731.12,13841.86
1961.00,13854.15,13896.24,13843.22,13881.07,16.66,231086.66,13874.14
1962.00,13881.07,13956.28,13881.07,13922.01,23.11,321741.35,13922.09
1963.00,13932.74,13956.39,13900.01,13922,39.06,543890.2,13924.32
1964.00,13922,13924.97,13867.89,13894.84,30.83,428498.88,13898.17
1965.00,13894.84,13901.99,13863.32,13879.99,20.33,282156.62,13880.51
1966.00,13879.99,13919.52,13868.01,13919.12,13.5,187608.59,13895.66
1967.00,13919.12,13950.91,13900,13934.01,26.94,375178.19,13926.51
1968.00,13930,13948.98,13920,13920,8.76,122077.34,13929.12
1969.00,13920.01,13970,13920.01,13970,8.87,123667,13946.21
1970.00,13970,13985,13965,13974.04,13.69,191332.83,13971.97
1971.00,13984,13985,13963.61,13969,22.13,309233.65,13975.63
1972.00,13969,13981.21,13924.91,13950.93,21.08,294455.23,13970.37
1973.00,13950.94,13950.94,13877.02,13914.98,24.04,334576.67,13917.84
1974.00,13914.98,13961.67,13862.63,13913.3,41.39,575439.31,13901.58
1975.00,13918.54,13960,13861.03,13891.54,19.92,276819.39,13896.89
1976.00,13896.9,13911.02,13833.08,13911,17.06,236568.95,13867.23
1977.00,13911.02,13927.14,13881.91,13915.89,5.38,74823.66,13913.05
1978.00,13882.01,13919.6,13767.88,13768.78,75.62,1045241.05,13822.61
1979.00,13768.78,13807.11,13750,13755,92.74,1276404.6,13763.54
1980.00,13770,13825,13752.3,13823.08,39.3,542696.83,13809.9
1981.00,13823.08,13862,13788.27,13793.94,32.2,445563.7,13838.6
1982.00,13793.94,13834.47,13756.3,13783.58,25.99,358551.63,13794.11
1983.00,13803.6,13822,13775.46,13818.67,27.14,374633.07,13805.69
1984.00,13815.01,13861.99,13773.51,13861.99,18.07,249709.62,13820.71
1985.00,13861.9,13862,13810.11,13810.11,51.98,719632.13,13845.24
1986.00,13827.99,13855.89,13810.11,13829,14.79,204442.98,13827.49
1987.00,13849.99,13887.49,13835.88,13861.5,8.98,124400.88,13856.8
1988.00,13880.14,13900,13836.91,13890.22,16.65,231028.34,13879.23
1989.00,13899.98,13932.52,13882.77,13922.4,19.81,275335.02,13898.49
1990.00,13935.74,13978.04,13899.22,13966.11,26.9,375035.11,13943.59
1991.00,13978.01,13978.03,13927.51,13939.58,17.99,250884.64,13943.29
1992.00,13953.13,13953.31,13898.04,13898.04,27.98,389550.08,13923.41
1993.00,13915.94,13945.19,13899,13939.99,15.91,221472.58,13920.15
1994.00,13928.33,13945.16,13928.32,13930.39,11.39,158668.94,13933.4
1995.00,13938.71,13938.71,13898.43,13922.18,14.03,195231.21,13914.36
1996.00,13910.98,13951.78,13910.13,13941.15,10.95,152398.57,13920.96
1997.00,13925.07,13957.53,13887.99,13897.89,16.78,233426.4,13909.97
1998.00,13897.89,13920.4,13867.59,13885.47,11.98,166432.35,13897.45
1999.00,13885.47,13919.61,13885.47,13911.89,10.34,143737.74,13902.43
2000.00,13908.97,13908.97,13848,13848.01,12.38,171707.59,13871.25
2001.00,13848.01,13887.98,13788.62,13886.97,43.71,605008.69,13842.59
2002.00,13886.9,13917.49,13857.57,13861.75,17.77,246853.99,13892.01
2003.00,13862.34,13888.98,13808.48,13808.48,27.52,380938.52,13843.88
2004.00,13829.59,13868.51,13809.18,13826.48,29.23,404259.48,13829.59
2005.00,13826.46,13826.46,13752.13,13819.99,24.38,336240.23,13789
2006.00,13819.99,13819.99,13770.77,13793.32,13.51,186460.91,13805.62
2007.00,13793.32,13793.33,13631.95,13684.7,321.33,4404969.4,13708.6
2008.00,13684.7,13684.71,13539,13550,236.21,3202999.51,13559.99
2009.00,13550,13645.24,13545.8,13615.6,117.15,1587944.18,13554.46
2010.00,13645.11,13699.99,13615.12,13673.61,35.43,483786.28,13654.05
2011.00,13656.57,13672.1,13548.52,13569.33,71.85,975983.06,13583.72
2012.00,13569.33,13581.4,13462.82,13517.86,118.12,1596084.72,13512
2013.00,13530.4,13589.02,13500,13533.18,47.74,646262.51,13538.35
2014.00,13532.67,13592.15,13500,13590,17.43,235885.07,13534.2
2015.00,13590,13607.04,13533.19,13607.04,31.21,423270.47,13562.6
2016.00,13581.66,13607.04,13564.99,13564.99,16.12,219039.76,13584.8
